"https://www.newsday.com/opinion/how-medicaid-cuts-could-hurt-my-daughter-and-thousands-of-others-1.16259538","67867 Byte","163","text/html"
"https://www.newsday.com/lifestyle/restaurants/feed-me","50983 Byte","179","text/html"
"https://www.newsday.com/amp/sports/olympics/winter-olympics-2018-tv-schedule-pyeongchang-1.16029251","73444 Byte","23","text/html"
"https://www.newsday.com/sports/football/jets","87207 Byte","255","text/html"
"https://www.newsday.com/long-island/suffolk/jaime-guttenberg-shooting-uncle-paul-1.16805047","83533 Byte","185","text/html"
"https://www.newsday.com/news/florida-nonprofits-warn-immigrants-to-stay-away-1.16767716","165500 Byte","350","text/html"
"https://www.newsday.com/business/northwell-cancer-richard-barakat-1.16783989","74468 Byte","182","text/html"
"https://www.newsday.com/lifestyle/restaurants/food-and-drink","84755 Byte","246","text/html"
"https://www.newsday.com/entertainment/tv","82643 Byte","244","text/html"
"https://www.newsday.com/lifestyle/restaurants/soul-food-restaurants-long-island-1.16768732","83252 Byte","182","text/html"
"https://www.newsday.com/news/world","71448 Byte","225","text/html"
"https://www.newsday.com/lifestyle/home-and-garden","56642 Byte","193","text/html"
"https://www.newsday.com/news/3-dead-4-rescued-in-grand-canyon-chopper-crash-1.16712137","165533 Byte","350","text/html"
"https://www.newsday.com/amp/long-island/commack-man-mourns-loss-of-niece-killed-in-florida-1.16806125","23215 Byte","24","text/html"
"https://www.newsday.com/news/world/american-figure-skater-vincent-zhou-is-brilliant-bemusing-1.16798481","80938 Byte","186","text/html"
"https://www.newsday.com/opinion/time-s-up-for-protecting-men-who-sexually-harass-1.16368705","67331 Byte","163","text/html"
"https://www.newsday.com/lifestyle/family/adventureland-mystery-mansion-1.16738000","67840 Byte","172","text/html"
"https://www.newsday.com/long-island/sandy-cleanup-workers-treated-as-independent-contractors-1.6412051","83063 Byte","186","text/html"
"https://www.newsday.com/lifestyle/family/dominos-pizza-baby-registry-1.15248919","66085 Byte","169","text/html"
"https://www.newsday.com/sports/columnists/david-lennon/yankees-spring-training-aaron-boone-1.16747663","72568 Byte","169","text/html"
"https://www.newsday.com/long-island/politics/drilling-long-island-coast-1.16791997","77448 Byte","181","text/html"
"https://www.newsday.com/lifestyle/family/kidsday/rock-messages-1.16803667","65422 Byte","169","text/html"
"https://www.newsday.com/opinion/rumor-has-it-1.16788950","72838 Byte","175","text/html"
"https://www.newsday.com/lifestyle/family/new-valentines-day-candy-sweets-treats-1.11420651","102116 Byte","212","text/html"
"https://www.newsday.com/news/health/ratings","40710 Byte","157","text/html"
"https://www.newsday.com/long-island/nassau/nassau-opiods-social-host-law-1.16738858","96293 Byte","195","text/html"
"https://www.newsday.com/classifieds/real-estate/a-car-free-commute-houses-near-lirr-stations-1.13532732","109552 Byte","210","text/html"
"https://www.newsday.com/sports/boxing","53962 Byte","188","text/html"
"https://www.newsday.com/lifestyle/pets/canine-companions-graduation-1.16807502","77322 Byte","178","text/html"
"https://www.newsday.com/services/print-and-digital-subscriber-terms-and-conditions-1.7526450","69417 Byte","168","text/html"
"https://www.newsday.com/lifestyle/columnists/jessica-damiano/in-season-florist-grow-avocado-garlic-indoors-1.16801841","71296 Byte","167","text/html"
"https://www.newsday.com/news/student-recounts-fla-school-shooting-experience-1.16787456","165293 Byte","350","text/html"
"https://www.newsday.com/long-island/nassau/nassau-county-police-commissioner-demonstrates-the-rave-system-at-carle-place-high-school-1.16789680","96945 Byte","195","text/html"
"https://www.newsday.com/amp/lifestyle/family/valentines-day-what-love-means-kids-1.16578059","41847 Byte","27","text/html"
"https://www.newsday.com/news/one-mt-hood-climber-dead-others-all-safe-1.16758026","165551 Byte","350","text/html"
"https://www.newsday.com/opinion/editorial/florida-shooting-u-s-school-shootings-list-1.16774581","67892 Byte","166","text/html"
"https://www.newsday.com/lifestyle/family/memorable-quotes-children-s-books-1.16314090","67000 Byte","164","text/html"
"https://www.newsday.com/lifestyle/family/kidsday/rocket-fizz-soda-candy-shop-1.16802412","65455 Byte","169","text/html"
"https://www.newsday.com/long-island/politics/trump-porter-kelly-cohen-stormy-1.16775379","85051 Byte","199","text/html"
